reconciliation_id,company_id,transaction_id,reconciliation_type,status,reconciled_amount,unreconciled_amount,currency,matched_record_count,bank_statement_reference,matched_on,reason_code,owner,notes,last_reviewed_at
REC-000919,CMP-NL-001,TXN-000911,bank_to_ledger,unreconciled,0.00,87123.78,INR,0,,,reference_mismatch,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000920,CMP-NL-001,TXN-000912,invoice_to_payout,reconciled,53248.03,0.00,INR,1,BANK-20260903-000920,2026-09-09,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000921,CMP-NL-001,TXN-000913,card_to_receipt,reconciled,39283.43,0.00,INR,1,BANK-20260903-000921,2026-09-15,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000922,CMP-NL-001,TXN-000914,bank_to_ledger,unreconciled,0.00,49574.75,INR,0,,,missing_bank_match,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000923,CMP-NL-001,TXN-000915,bank_to_ledger,unreconciled,0.00,28708.04,INR,0,,,missing_receipt,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000924,CMP-NL-001,TXN-000916,bank_to_ledger,reconciled,52402.74,0.00,INR,1,BANK-20260903-000924,2026-09-07,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000925,CMP-NL-001,TXN-000917,card_to_receipt,reconciled,73646.43,0.00,INR,1,BANK-20260903-000925,2026-09-15,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000926,CMP-NL-001,TXN-000918,bank_to_ledger,reconciled,47479.57,0.00,INR,1,BANK-20260903-000926,2026-09-06,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000927,CMP-NL-001,TXN-000919,card_to_receipt,reconciled,47323.29,0.00,INR,1,BANK-20260903-000927,2026-09-15,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000928,CMP-NL-001,TXN-000920,invoice_to_payout,reconciled,69291.01,0.00,INR,1,BANK-20260903-000928,2026-09-12,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000929,CMP-NL-001,TXN-000921,card_to_receipt,reconciled,121986.21,0.00,INR,1,BANK-20260903-000929,2026-09-14,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000930,CMP-NL-001,TXN-000922,invoice_to_payout,unreconciled,0.00,156964.97,INR,0,,,timing_difference,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000931,CMP-NL-001,TXN-000924,bank_to_ledger,reconciled,106770.53,0.00,INR,1,BANK-20260903-000931,2026-09-18,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000932,CMP-NL-001,TXN-000926,bank_to_ledger,unreconciled,0.00,126206.21,INR,0,,,missing_bank_match,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000933,CMP-NL-001,TXN-000927,card_to_receipt,reconciled,178039.49,0.00,INR,1,BANK-20260903-000933,2026-09-12,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000934,CMP-NL-001,TXN-000928,card_to_receipt,unreconciled,0.00,2053603.43,INR,0,,,missing_bank_match,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000935,CMP-NL-001,TXN-000931,card_to_receipt,unreconciled,0.00,81720.51,INR,0,,,reference_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000936,CMP-NL-001,TXN-000932,bank_to_ledger,partially_reconciled,19880.68,21096.49,INR,1,BANK-20260903-000936,,amount_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000937,CMP-NL-001,TXN-000933,invoice_to_payout,reconciled,25806.29,0.00,INR,1,BANK-20260903-000937,2026-09-07,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000938,CMP-NL-001,TXN-000934,card_to_receipt,reconciled,65083.25,0.00,INR,1,BANK-20260903-000938,2026-09-11,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000939,CMP-NL-001,TXN-000935,invoice_to_payout,reconciled,879503.69,0.00,INR,1,BANK-20260903-000939,2026-09-18,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000940,CMP-NL-001,TXN-000936,bank_to_ledger,unreconciled,0.00,176721.68,INR,0,,,missing_receipt,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000941,CMP-NL-001,TXN-000938,card_to_receipt,reconciled,28184.58,0.00,INR,1,BANK-20260903-000941,2026-09-04,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000942,CMP-NL-001,TXN-000941,invoice_to_payout,unreconciled,0.00,404310.20,INR,0,,,timing_difference,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000943,CMP-NL-001,TXN-000943,bank_to_ledger,reconciled,118516.38,0.00,INR,1,BANK-20260903-000943,2026-09-03,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000944,CMP-NL-001,TXN-000944,invoice_to_payout,unreconciled,0.00,164568.97,INR,0,,,missing_receipt,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000945,CMP-NL-001,TXN-000946,invoice_to_payout,reconciled,122241.41,0.00,INR,1,BANK-20260903-000945,2026-09-18,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000946,CMP-NL-001,TXN-000947,card_to_receipt,unreconciled,0.00,52690.01,INR,0,,,reference_mismatch,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000947,CMP-NL-001,TXN-000948,invoice_to_payout,reconciled,41578.54,0.00,INR,1,BANK-20260903-000947,2026-09-06,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000948,CMP-NL-001,TXN-000949,card_to_receipt,reconciled,64686.68,0.00,INR,1,BANK-20260903-000948,2026-09-17,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000949,CMP-NL-001,TXN-000950,bank_to_ledger,reconciled,39547.08,0.00,INR,1,BANK-20260903-000949,2026-09-05,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000950,CMP-NL-001,TXN-000951,card_to_receipt,reconciled,159735.28,0.00,INR,1,BANK-20260903-000950,2026-09-18,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000951,CMP-NL-001,TXN-000952,invoice_to_payout,reconciled,85245.04,0.00,INR,1,BANK-20260903-000951,2026-09-12,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000952,CMP-NL-001,TXN-000953,card_to_receipt,reconciled,292697.91,0.00,INR,1,BANK-20260903-000952,2026-09-16,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000953,CMP-NL-001,TXN-000954,card_to_receipt,reconciled,47512.08,0.00,INR,1,BANK-20260903-000953,2026-09-14,,Kabir Shah,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000954,CMP-NL-001,TXN-000955,bank_to_ledger,reconciled,52776.30,0.00,INR,1,BANK-20260903-000954,2026-09-15,,Asha Nair,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000955,CMP-NL-001,TXN-000956,bank_to_ledger,reconciled,125785.89,0.00,INR,1,BANK-20260903-000955,2026-09-03,,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000956,CMP-NL-001,TXN-000957,bank_to_ledger,reconciled,66195.97,0.00,INR,1,BANK-20260903-000956,2026-09-16,,Rohit Menon,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
REC-000957,CMP-NL-001,TXN-000958,card_to_receipt,partially_reconciled,55462.45,22088.35,INR,1,BANK-20260903-000957,,amount_mismatch,Neha Rao,Synthetic reconciliation record.,2026-09-03T17:30:00+05:30
