payout_id,company_id,vendor_id,invoice_transaction_id,scheduled_date,payout_date,payout_status,gross_amount,fee_amount,net_cash_outflow,currency,payment_method,bank_reference,invoice_reference,failure_reason,source_system,created_at
PAY-000832,CMP-NL-001,V0025,TXN-000878,2026-09-27,,pending,85556.66,0.00,0.00,INR,RTGS,,INV-V0025-2608-1293,,AP Automation,2026-08-29T10:00:00+05:30
PAY-000833,CMP-NL-001,V0028,TXN-000879,2026-08-23,,pending,289492.43,0.00,0.00,INR,Corporate Card,,INV-V0028-2608-2966,,AP Automation,2026-08-17T10:00:00+05:30
PAY-000834,CMP-NL-001,V0031,TXN-000880,2026-08-23,,pending,181727.34,0.00,0.00,INR,RTGS,,INV-V0031-2608-3236,,AP Automation,2026-08-19T10:00:00+05:30
PAY-000835,CMP-NL-001,V0032,TXN-000881,2026-09-15,,pending,68141.31,0.00,0.00,INR,ACH,,INV-V0032-2608-5674,,AP Automation,2026-08-16T10:00:00+05:30
PAY-000837,CMP-NL-001,V0033,TXN-000883,2026-10-07,,pending,54433.75,0.00,0.00,INR,ACH,,INV-V0033-2608-1213,,AP Automation,2026-08-23T10:00:00+05:30
PAY-000839,CMP-NL-001,V0037,TXN-000885,2026-08-30,,pending,347353.37,0.00,0.00,INR,UPI,,INV-V0037-2608-2732,,AP Automation,2026-08-25T10:00:00+05:30
PAY-000843,CMP-NL-001,V0040,TXN-000889,2026-10-12,,pending,57813.04,0.00,0.00,INR,ACH,,INV-V0040-2608-1707,,AP Automation,2026-08-30T10:00:00+05:30
PAY-000845,CMP-NL-001,V0043,TXN-000891,2026-08-30,,pending,50863.99,0.00,0.00,INR,UPI,,INV-V0043-2608-5329,,AP Automation,2026-08-30T10:00:00+05:30
PAY-000847,CMP-NL-001,V0045,TXN-000893,2026-09-04,,pending,68669.80,0.00,0.00,INR,NEFT,,INV-V0045-2608-9726,,AP Automation,2026-08-22T10:00:00+05:30
PAY-000854,CMP-NL-001,V0054,TXN-000900,2026-08-28,,pending,124446.31,0.00,0.00,INR,Corporate Card,,INV-V0054-2608-3268,,AP Automation,2026-08-28T10:00:00+05:30
PAY-000855,CMP-NL-001,V0055,TXN-000901,2026-09-12,,pending,67241.44,0.00,0.00,INR,RTGS,,INV-V0055-2608-3013,,AP Automation,2026-08-28T10:00:00+05:30
PAY-000856,CMP-NL-001,V0001,TXN-000903,2026-09-02,,pending,260207.81,0.00,0.00,INR,RTGS,,INV-V0001-2609-7988,,AP Automation,2026-09-02T10:00:00+05:30
PAY-000857,CMP-NL-001,V0003,TXN-000904,2026-10-15,,pending,335233.18,0.00,0.00,INR,UPI,,INV-V0003-2609-2520,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000858,CMP-NL-001,V0004,TXN-000905,2026-09-07,,pending,130673.82,0.00,0.00,INR,NEFT,,INV-V0004-2609-5856,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000859,CMP-NL-001,V0004,TXN-000906,2026-09-08,,pending,133233.45,0.00,0.00,INR,RTGS,,INV-V0004-2609-2428,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000860,CMP-NL-001,V0005,TXN-000907,2026-09-10,,pending,221890.82,0.00,0.00,INR,RTGS,,INV-V0005-2609-9049,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000861,CMP-NL-001,V0006,TXN-000908,2026-09-14,,pending,483976.06,0.00,0.00,INR,IMPS,,INV-V0006-2609-6591,,AP Automation,2026-09-02T10:00:00+05:30
PAY-000862,CMP-NL-001,V0007,TXN-000909,2026-09-17,,pending,132265.62,0.00,0.00,INR,RTGS,,INV-V0007-2609-1483,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000863,CMP-NL-001,V0007,TXN-000910,2026-09-15,,pending,61110.54,0.00,0.00,INR,RTGS,,INV-V0007-2609-2156,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000864,CMP-NL-001,V0009,TXN-000912,2026-09-16,,pending,53248.03,0.00,0.00,INR,Corporate Card,,INV-V0009-2609-4172,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000865,CMP-NL-001,V0009,TXN-000913,2026-09-17,,pending,39283.43,0.00,0.00,INR,RTGS,,INV-V0009-2609-7491,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000866,CMP-NL-001,V0010,TXN-000914,2026-10-17,,pending,49574.75,0.00,0.00,INR,IMPS,,INV-V0010-2609-3569,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000867,CMP-NL-001,V0010,TXN-000915,2026-10-18,,pending,28708.04,0.00,0.00,INR,ACH,,INV-V0010-2609-7598,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000868,CMP-NL-001,V0011,TXN-000916,2026-09-03,,pending,52402.74,0.00,0.00,INR,NEFT,,INV-V0011-2609-7640,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000869,CMP-NL-001,V0012,TXN-000917,2026-09-09,,pending,73646.43,0.00,0.00,INR,UPI,,INV-V0012-2609-2496,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000870,CMP-NL-001,V0013,TXN-000918,2026-09-17,,pending,47479.57,0.00,0.00,INR,UPI,,INV-V0013-2609-2597,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000871,CMP-NL-001,V0014,TXN-000919,2026-10-03,,pending,47323.29,0.00,0.00,INR,IMPS,,INV-V0014-2609-2938,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000872,CMP-NL-001,V0014,TXN-000920,2026-10-02,,pending,69291.01,0.00,0.00,INR,UPI,,INV-V0014-2609-5151,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000873,CMP-NL-001,V0015,TXN-000921,2026-09-03,,pending,121986.21,0.00,0.00,INR,RTGS,,INV-V0015-2609-2724,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000874,CMP-NL-001,V0015,TXN-000922,2026-09-03,,pending,156964.97,0.00,0.00,INR,NEFT,,INV-V0015-2609-6607,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000875,CMP-NL-001,V0016,TXN-000923,2026-10-01,,pending,143907.45,0.00,0.00,INR,Corporate Card,,INV-V0016-2609-9338,,AP Automation,2026-09-01T10:00:00+05:30
PAY-000876,CMP-NL-001,V0017,TXN-000924,2026-09-03,,pending,106770.53,0.00,0.00,INR,IMPS,,INV-V0017-2609-3568,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000877,CMP-NL-001,V0018,TXN-000925,2026-10-16,,pending,146327.20,0.00,0.00,INR,Corporate Card,,INV-V0018-2609-5487,,AP Automation,2026-09-01T10:00:00+05:30
PAY-000879,CMP-NL-001,V0020,TXN-000927,2026-09-30,,pending,178039.49,0.00,0.00,INR,RTGS,,INV-V0020-2609-3860,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000880,CMP-NL-001,V0021,TXN-000928,2026-09-03,,pending,2053603.43,0.00,0.00,INR,ACH,,INV-V0021-2609-1080,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000881,CMP-NL-001,V0022,TXN-000929,2026-09-30,,pending,195570.78,0.00,0.00,INR,IMPS,,INV-V0022-2609-4234,,AP Automation,2026-09-01T10:00:00+05:30
PAY-000882,CMP-NL-001,V0022,TXN-000930,2026-10-01,,pending,132532.13,0.00,0.00,INR,NEFT,,INV-V0022-2609-9944,,AP Automation,2026-09-01T10:00:00+05:30
PAY-000883,CMP-NL-001,V0023,TXN-000931,2026-09-30,,pending,81720.51,0.00,0.00,INR,ACH,,INV-V0023-2609-6455,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000884,CMP-NL-001,V0024,TXN-000932,2026-09-15,,pending,40977.17,0.00,0.00,INR,IMPS,,INV-V0024-2609-8663,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000885,CMP-NL-001,V0024,TXN-000933,2026-09-18,,pending,25806.29,0.00,0.00,INR,RTGS,,INV-V0024-2609-4828,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000886,CMP-NL-001,V0025,TXN-000934,2026-10-01,,pending,65083.25,0.00,0.00,INR,NEFT,,INV-V0025-2609-3159,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000887,CMP-NL-001,V0026,TXN-000935,2026-10-18,,pending,879503.69,0.00,0.00,INR,Corporate Card,,INV-V0026-2609-6332,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000888,CMP-NL-001,V0028,TXN-000936,2026-09-08,,pending,176721.68,0.00,0.00,INR,UPI,,INV-V0028-2609-3209,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000889,CMP-NL-001,V0030,TXN-000937,2026-09-02,,pending,92051.00,0.00,0.00,INR,IMPS,,INV-V0030-2609-2208,,AP Automation,2026-09-02T10:00:00+05:30
PAY-000890,CMP-NL-001,V0031,TXN-000938,2026-09-10,,pending,28184.58,0.00,0.00,INR,RTGS,,INV-V0031-2609-5147,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000891,CMP-NL-001,V0031,TXN-000939,2026-09-08,,pending,144194.50,0.00,0.00,INR,NEFT,,INV-V0031-2609-9079,,AP Automation,2026-09-02T10:00:00+05:30
PAY-000892,CMP-NL-001,V0034,TXN-000940,2026-09-17,,pending,77933.36,0.00,0.00,INR,NEFT,,INV-V0034-2609-8313,,AP Automation,2026-09-02T10:00:00+05:30
PAY-000893,CMP-NL-001,V0035,TXN-000941,2026-10-17,,pending,404310.20,0.00,0.00,INR,Corporate Card,,INV-V0035-2609-6966,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000894,CMP-NL-001,V0037,TXN-000942,2026-09-05,,pending,420025.42,0.00,0.00,INR,NEFT,,INV-V0037-2609-2972,,AP Automation,2026-09-01T10:00:00+05:30
PAY-000895,CMP-NL-001,V0038,TXN-000943,2026-10-01,,pending,118516.38,0.00,0.00,INR,IMPS,,INV-V0038-2609-3232,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000896,CMP-NL-001,V0038,TXN-000944,2026-10-02,,pending,164568.97,0.00,0.00,INR,Corporate Card,,INV-V0038-2609-9030,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000897,CMP-NL-001,V0039,TXN-000945,2026-09-30,,pending,107465.61,0.00,0.00,INR,NEFT,,INV-V0039-2609-3532,,AP Automation,2026-09-01T10:00:00+05:30
PAY-000898,CMP-NL-001,V0040,TXN-000946,2026-10-16,,pending,122241.41,0.00,0.00,INR,UPI,,INV-V0040-2609-1441,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000900,CMP-NL-001,V0043,TXN-000948,2026-09-03,,pending,41578.54,0.00,0.00,INR,ACH,,INV-V0043-2609-7114,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000901,CMP-NL-001,V0043,TXN-000949,2026-09-03,,pending,64686.68,0.00,0.00,INR,ACH,,INV-V0043-2609-4488,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000902,CMP-NL-001,V0045,TXN-000950,2026-09-17,,pending,39547.08,0.00,0.00,INR,UPI,,INV-V0045-2609-3363,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000903,CMP-NL-001,V0046,TXN-000951,2026-10-03,,pending,159735.28,0.00,0.00,INR,RTGS,,INV-V0046-2609-7215,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000904,CMP-NL-001,V0047,TXN-000952,2026-09-07,,pending,85245.04,0.00,0.00,INR,UPI,,INV-V0047-2609-5977,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000905,CMP-NL-001,V0048,TXN-000953,2026-10-15,,pending,292697.91,0.00,0.00,INR,ACH,,INV-V0048-2609-1571,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000906,CMP-NL-001,V0050,TXN-000954,2026-10-18,,pending,47512.08,0.00,0.00,INR,NEFT,,INV-V0050-2609-7976,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000907,CMP-NL-001,V0051,TXN-000955,2026-09-09,,pending,52776.30,0.00,0.00,INR,IMPS,,INV-V0051-2609-4615,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000908,CMP-NL-001,V0054,TXN-000956,2026-09-03,,pending,125785.89,0.00,0.00,INR,ACH,,INV-V0054-2609-4620,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000909,CMP-NL-001,V0055,TXN-000957,2026-09-18,,pending,66195.97,0.00,0.00,INR,ACH,,INV-V0055-2609-9719,,AP Automation,2026-09-03T10:00:00+05:30
PAY-000910,CMP-NL-001,V0056,TXN-000958,2026-10-17,,pending,77550.80,0.00,0.00,INR,NEFT,,INV-V0056-2609-2308,,AP Automation,2026-09-03T10:00:00+05:30
PAY-PEND-001,CMP-NL-001,V0006,TXN-PEND-001,2026-09-03,,pending,275000.00,0.00,0.00,INR,RTGS,,OAI-PEND-0926,,AP Automation,2026-09-03T10:00:00+05:30
